time,type,x,y,z,color,roll,pitch,yaw
2000-01-01 00:00:01.127430,cloud,-3.319960648348843,-1.1049380541076186,-0.0576,0.9529411764705882,,,
2000-01-01 00:00:01.169830,cloud,4.624466424016077,-1.041542929095081,-0.6385,0.9372549019607843,,,
2000-01-01 00:00:01.176590,cloud,1.2169451631690016,0.33227318555606083,-0.2531,0.9843137254901961,,,
2000-01-01 00:00:01.181900,cloud,1.343446427196856,0.6381743627348272,0.0972,0.7725490196078432,,,
2000-01-01 00:00:01.187650,cloud,0.9906061400556372,1.5243002182260788,0.4619,0.9764705882352941,,,
2000-01-01 00:00:01.196010,cloud,0.18004947798202947,3.400054857716034,0.635,0.9843137254901961,,,
2000-01-01 00:00:01.198250,cloud,-0.07791743465765694,5.959110850066172,1.9744,0.8980392156862745,,,
2000-01-01 00:00:01.211830,cloud,-3.6431903244518025,3.8444964546505664,2.5932,0.33333333333333337,,,
2000-01-01 00:00:01.213640,cloud,-3.1089084654749053,2.1838309900948083,2.6046,0.18823529411764717,,,
2000-01-01 00:00:01.215020,cloud,-0.8182273469192054,0.4249031169026161,0.6637,0.603921568627451,,,
2000-01-01 00:00:01.229780,cloud,-3.734462216317406,-1.5705876113409556,0.8153,0.9803921568627451,,,
2000-01-01 00:00:01.229860,cloud,-1.2808896646748484,-0.43526755786430255,0.2078,0.9450980392156862,,,
2000-01-01 00:00:01.230170,cloud,-3.646407575790239,-2.0118833741595346,1.4842,0.9450980392156862,,,
2000-01-01 00:00:01.303220,cloud,-0.4191504386572578,3.945475337620732,2.6079,0.2431372549019608,,,
2000-01-01 00:00:01.304560,cloud,-1.5636512724787408,4.240712685159844,2.5917,0.4549019607843138,,,
2000-01-01 00:00:01.305030,cloud,-2.937854439024616,5.451791442737274,2.5848,0.5725490196078431,,,
2000-01-01 00:00:01.310870,cloud,-0.863563551166289,0.6400519690595977,0.7063,0.7058823529411764,,,
2000-01-01 00:00:01.313950,cloud,-0.841511883731015,0.42118823528142224,0.5639,0.8941176470588236,,,
2000-01-01 00:00:01.322280,cloud,-2.0360458638118137,-0.5184728155408019,2.613,0.2431372549019608,,,
2000-01-01 00:00:01.324090,cloud,-2.959361752645529,-0.8435941304790975,2.5937,0.7333333333333334,,,
2000-01-01 00:00:01.324700,cloud,-3.6505842343127854,-0.8464191681353487,2.198,0.9568627450980393,,,
2000-01-01 00:00:01.331530,cloud,-2.505563203115678,-2.6064306618808617,2.5036,0.9843137254901961,,,
2000-01-01 00:00:01.396890,cloud,0.4276881786171287,4.850280762169461,0.4556,0.9215686274509804,,,
2000-01-01 00:00:01.403620,cloud,-0.6506990691402225,5.765202935840164,2.3649,0.9176470588235294,,,
2000-01-01 00:00:01.404210,cloud,-1.5892400289767834,5.927647285415848,2.2014,0.9294117647058824,,,
2000-01-01 00:00:01.404580,cloud,-0.8800274639516048,5.211862410184186,2.5997,0.21568627450980393,,,
2000-01-01 00:00:01.405060,cloud,0.1270097192462308,3.586517384764361,2.61,0.21568627450980393,,,
2000-01-01 00:00:01.409810,cloud,-0.9816418848646352,1.743403226416484,2.6122,0.20000000000000007,,,
2000-01-01 00:00:01.494690,cloud,0.1264538280867915,3.880376995777884,0.6639,0.5921568627450979,,,
2000-01-01 00:00:01.500560,cloud,-1.1048895040700029,5.619463137506639,2.5845,0.4156862745098039,,,
2000-01-01 00:00:01.512060,cloud,-0.25725291680069184,1.4784226177915218,2.6116,0.17647058823529405,,,
2000-01-01 00:00:01.516590,cloud,-0.759629380525657,0.17669695595059515,2.6045,0.4666666666666667,,,
2000-01-01 00:00:01.602810,cloud,-0.46424621411033873,4.603602430997296,2.6114,0.18823529411764717,,,
2000-01-01 00:00:01.604530,cloud,-0.31025606884614654,3.1251759921233453,2.5947,0.5411764705882354,,,
2000-01-01 00:00:01.628450,cloud,0.45173945804236487,-1.5462764701202663,2.6043,0.4901960784313726,,,
2000-01-01 00:00:01.692370,cloud,-0.10270929998016072,1.1847372070200148,-0.1813,0.2901960784313725,,,
2000-01-01 00:00:01.692700,cloud,-0.2850674209937094,1.6989862670098295,-0.1749,0.207843137254902,,,
2000-01-01 00:00:01.693310,cloud,-1.2797315097532584,3.3138567263755756,0.076,0.9803921568627451,,,
2000-01-01 00:00:01.695380,cloud,-0.21067353785501253,5.070136189536496,0.7249,0.9843137254901961,,,
2000-01-01 00:00:01.698120,cloud,-1.0884041919757679,4.708983827206204,2.6001,0.32156862745098047,,,
2000-01-01 00:00:01.719110,cloud,1.2112381613695742,0.36389327617043654,2.6005,0.28627450980392155,,,
2000-01-01 00:00:01.794440,cloud,-0.8159750839567002,5.257325500895095,0.827,0.9490196078431372,,,
2000-01-01 00:00:01.801600,cloud,0.5739129902973041,2.6887671988418793,0.9481,0.9333333333333333,,,
2000-01-01 00:00:01.809700,cloud,0.7878521713953764,2.2300541329814374,2.5899,0.4392156862745098,,,
2000-01-01 00:00:01.824830,cloud,2.1044986580234437,-1.2153944414787834,2.6022,0.18823529411764717,,,
2000-01-01 00:00:01.837610,cloud,0.7312731695014933,-1.3331910784157088,0.5403,0.9176470588235294,,,
2000-01-01 00:00:01.898650,cloud,-0.23129114169012613,5.161972589793138,0.8054,0.9568627450980393,,,
2000-01-01 00:00:01.907370,cloud,1.745989356070432,2.6955762219771784,2.4855,0.9686274509803922,,,
2000-01-01 00:00:01.907700,cloud,2.2544486234485634,2.791579677213401,1.6495,0.9411764705882353,,,
2000-01-01 00:00:01.909850,cloud,2.9921202509929157,2.8081341302719305,1.7896,0.9568627450980393,,,
2000-01-01 00:00:01.915450,cloud,1.2059917990353577,0.6344750118479543,0.7763,0.7529411764705882,,,
2000-01-01 00:00:01.916000,cloud,3.4428130213757027,1.4408301564882335,2.5917,0.4156862745098039,,,
2000-01-01 00:00:01.926110,cloud,4.152877057172129,-1.0873290523173536,2.66,0.9843137254901961,,,
2000-01-01 00:00:01.930690,cloud,4.598975041573866,-1.5150209955577052,0.7344,0.8745098039215686,,,
2000-01-01 00:00:01.998050,cloud,-1.496901484048676,4.249047296401026,2.6123,0.16078431372549018,,,
2000-01-01 00:00:01.999520,cloud,-1.0346184030231416,5.87367041977381,2.2682,0.4901960784313726,,,
2000-01-01 00:00:01.999920,cloud,-0.8956900565937825,5.777860584378878,2.2707,0.9176470588235294,,,
2000-01-01 00:00:02.012000,cloud,3.243558096866773,2.8372269070784593,1.7697,0.9333333333333333,,,
2000-01-01 00:00:02.016930,cloud,1.2308280855198777,0.6596571260097727,0.4996,0.9843137254901961,,,
2000-01-01 00:00:02.031300,cloud,4.698448390033992,-1.6128089955685976,1.0017,0.9607843137254902,,,
2000-01-01 00:00:02.078550,cloud,-1.2425010923880047,0.24768822219600098,0.2566,0.9843137254901961,,,
2000-01-01 00:00:02.089310,cloud,-0.9384807813317536,0.9229097047224831,0.2446,0.9725490196078431,,,
2000-01-01 00:00:02.091230,cloud,-3.7317309469984012,3.7581538338942986,2.4792,0.9725490196078431,,,
2000-01-01 00:00:02.098360,cloud,-0.5677403326689833,5.045759888724484,2.5905,0.3882352941176471,,,
2000-01-01 00:00:02.099500,cloud,0.018141527947577882,3.196880583469412,0.6385,0.9843137254901961,,,
2000-01-01 00:00:02.104610,cloud,0.9734789490451266,2.7912742942545066,1.508,0.9215686274509804,,,
2000-01-01 00:00:02.113180,cloud,1.7081487143546328,1.9338916049377264,0.4129,0.9803921568627451,,,
2000-01-01 00:00:02.120600,cloud,1.2777340836710167,0.7634573540318987,-0.0642,0.9843137254901961,,,
2000-01-01 00:00:02.121070,cloud,1.752836564611578,0.6799873438238992,0.5125,0.9725490196078431,,,
2000-01-01 00:00:02.123810,cloud,1.0599989027489216,0.4855892360535624,-0.2054,0.8627450980392157,,,
2000-01-01 00:00:02.167390,cloud,-1.426155055075786,-0.6794860181650408,-0.0872,0.8980392156862745,,,
2000-01-01 00:00:02.169140,cloud,-1.649450710748051,-0.5517010810327904,-0.1887,0.9450980392156862,,,
2000-01-01 00:00:02.175740,cloud,-1.2808611548309006,-0.10656632697645087,0.3121,0.9843137254901961,,,
2000-01-01 00:00:02.179380,cloud,-1.259324777089574,0.03317040560944756,0.6389,0.16078431372549018,,,
2000-01-01 00:00:02.278530,cloud,-2.621910389755986,-0.17440959861662966,2.6105,0.2941176470588235,,,
2000-01-01 00:00:02.278610,cloud,-2.4378609888654417,-0.16688178141430798,2.6105,0.2666666666666666,,,
2000-01-01 00:00:02.302680,cloud,0.2604500142554036,5.613509172529636,2.5954,0.2941176470588235,,,
2000-01-01 00:00:02.309630,cloud,0.8329304759180673,1.7300227375057537,-0.1307,0.9294117647058824,,,
2000-01-01 00:00:02.383100,cloud,-2.709373708690134,0.7427967128755141,2.6152,0.20000000000000007,,,
2000-01-01 00:00:02.390250,cloud,-1.0455438531817367,1.4959223212031725,2.6031,0.32156862745098047,,,
2000-01-01 00:00:02.400890,cloud,0.19356724271384834,5.964288682864718,1.5518,0.9098039215686274,,,
2000-01-01 00:00:02.475590,cloud,-1.0418327509718468,-1.0946262553960753,2.6149,0.4156862745098039,,,
2000-01-01 00:00:02.484990,cloud,-0.6944285225569664,0.432828461470995,2.611,0.21568627450980393,,,
2000-01-01 00:00:02.506550,cloud,0.4141937823521999,3.099143068762844,0.275,0.9843137254901961,,,
2000-01-01 00:00:02.587850,cloud,0.24757341464449634,0.9220018461810499,2.6792,0.9725490196078431,,,
2000-01-01 00:00:02.590000,cloud,-0.4262289193511139,1.1252102729307005,2.6096,0.2431372549019608,,,
2000-01-01 00:00:02.593010,cloud,-0.6444470632771865,1.4629002811652645,2.6056,0.3058823529411764,,,
2000-01-01 00:00:02.597800,cloud,-0.462896224182345,2.1007248595753154,2.594,0.3882352941176471,,,
2000-01-01 00:00:02.607560,cloud,0.4501052839673257,2.669634717212206,-0.1936,0.8196078431372549,,,
2000-01-01 00:00:02.673600,cloud,1.1429815336945677,-0.973803734657664,2.5935,0.5058823529411764,,,
2000-01-01 00:00:02.680910,cloud,0.7233302014920444,0.08339466175648466,2.6103,0.23921568627450984,,,
2000-01-01 00:00:02.688130,cloud,0.049418630585078026,1.0089393038984533,2.6177,0.8235294117647058,,,
2000-01-01 00:00:02.694030,cloud,-0.1496128863080623,2.0207095472260654,2.6073,0.2941176470588235,,,
2000-01-01 00:00:02.694610,cloud,1.0232987536930196,2.6941538171920167,2.549,0.9725490196078431,,,
2000-01-01 00:00:02.697260,cloud,-0.6108097810604536,3.7661772995121834,2.6021,0.4549019607843138,,,
2000-01-01 00:00:02.706870,cloud,-1.413605462262304,3.302177478128966,0.0744,0.9803921568627451,,,
2000-01-01 00:00:02.760430,cloud,0.6697979432988732,-1.3378393644801305,0.4468,0.9450980392156862,,,
2000-01-01 00:00:02.763710,cloud,0.6408841685058435,-1.5585829116728356,0.9721,0.9333333333333333,,,
2000-01-01 00:00:02.786320,cloud,1.4939676140186655,1.236191772446078,2.5842,0.5137254901960784,,,
2000-01-01 00:00:02.786700,cloud,1.0000451971651516,1.1623091213730161,2.5814,0.5921568627450979,,,
2000-01-01 00:00:02.787360,cloud,0.7393856517503896,1.2740803224230612,2.5873,0.4862745098039215,,,
2000-01-01 00:00:02.788900,cloud,0.6947337452253176,1.839266289378785,2.5907,0.8235294117647058,,,
2000-01-01 00:00:02.792240,cloud,1.351024373845249,2.805158897687625,1.7475,0.9294117647058824,,,
2000-01-01 00:00:02.803180,cloud,-2.0678660430260765,5.762442840332533,2.3485,0.8901960784313725,,,
2000-01-01 00:00:02.806060,cloud,-0.11093949587760366,5.7156100626489925,-0.1216,0.9568627450980393,,,
2000-01-01 00:00:02.807240,cloud,-0.7937660552920895,2.7015436715822374,0.2508,0.9725490196078431,,,
2000-01-01 00:00:02.810720,cloud,-0.4401376382447959,1.5263692408458358,-0.1893,0.5450980392156863,,,
2000-01-01 00:00:02.864260,cloud,0.7256686499366463,-1.3388901450451882,0.6433,0.9450980392156862,,,
2000-01-01 00:00:02.865640,cloud,0.8317462145029512,-1.3449918083988506,0.7653,0.9725490196078431,,,
2000-01-01 00:00:02.885690,cloud,1.708513940449167,1.5480693186323604,2.5886,0.4,,,
2000-01-01 00:00:02.910920,cloud,-1.11277233801758,1.045701818752788,0.1755,0.9843137254901961,,,
2000-01-01 00:00:02.971120,cloud,4.58994774345214,-0.7550731039963023,0.6902,0.9725490196078431,,,
2000-01-01 00:00:02.974610,cloud,4.578894372453269,0.05143244030550921,0.9829,0.8745098039215686,,,
2000-01-01 00:00:02.981290,cloud,1.1717009797803033,0.4473642967223444,0.6646,0.8941176470588236,,,
2000-01-01 00:00:02.986220,cloud,2.360603450551053,1.545425303677425,2.5923,0.5058823529411764,,,
2000-01-01 00:00:02.994800,cloud,1.200093517198945,2.7890816929550604,1.5609,0.9058823529411765,,,
2000-01-01 00:00:02.996210,cloud,0.7518657760102733,2.7992449615681134,1.1569,0.8901960784313725,,,
2000-01-01 00:00:02.998250,cloud,0.2080099867602426,2.719716221484882,0.6378,0.9607843137254902,,,
2000-01-01 00:00:03.002720,cloud,-1.510663802985334,5.969815243736601,1.1711,0.8901960784313725,,,
2000-01-01 00:00:03.003310,cloud,-2.1499673561162664,5.2309537770500745,2.5956,0.2941176470588235,,,
2000-01-01 00:00:03.010470,cloud,-1.1979053173697929,1.8589261148892324,-0.1057,0.9843137254901961,,,
2000-01-01 00:00:03.023970,cloud,-1.614616206338111,0.45652881204840257,-0.183,0.9372549019607843,,,
2000-01-01 00:00:03.077590,cloud,4.604807740871131,-1.991507700113989,0.6989,0.9647058823529412,,,
2000-01-01 00:00:03.084600,cloud,1.901854669724758,0.31816758987384586,0.5311,0.9647058823529412,,,
2000-01-01 00:00:03.087180,cloud,1.0954191538753242,0.9584134167065221,0.5261,0.37254901960784315,,,
2000-01-01 00:00:03.094660,cloud,0.5845465061549426,2.7080500497852786,0.3473,0.9176470588235294,,,
2000-01-01 00:00:03.098780,cloud,0.0627074431723583,5.081183778074828,0.6557,0.9843137254901961,,,
2000-01-01 00:00:03.115130,cloud,-1.032469499845887,0.7490236190454773,0.4877,0.9843137254901961,,,
2000-01-01 00:00:03.115420,cloud,-0.9128335104655149,0.575293022877216,0.5681,0.9647058823529412,,,
2000-01-01 00:00:03.116010,cloud,-1.6681255924170546,1.18080256940915,0.106,0.9490196078431372,,,
2000-01-01 00:00:03.180930,cloud,1.6610207517381586,0.9195289404337433,0.3582,0.9725490196078431,,,
2000-01-01 00:00:03.183130,cloud,1.6963147024109138,1.6022765929715672,-0.1926,0.8470588235294118,,,
2000-01-01 00:00:03.198990,cloud,0.14914433917020817,4.643233594823061,0.5928,0.607843137254902,,,
2000-01-01 00:00:03.199510,cloud,0.06187066155488086,3.827190676101566,0.6529,0.9176470588235294,,,
2000-01-01 00:00:03.213170,cloud,-0.8864286529341893,0.5756147350939504,0.6089,0.9843137254901961,,,
2000-01-01 00:00:03.213240,cloud,-0.8713952742857882,0.5577284966293151,0.6414,0.8941176470588236,,,
2000-01-01 00:00:03.214760,cloud,-0.8210976607201987,0.4240023957005637,0.6519,0.7803921568627451,,,
2000-01-01 00:00:03.232930,cloud,-3.8891243812801233,-2.0930034846919146,0.7784,0.9490196078431372,,,
2000-01-01 00:00:03.291530,cloud,1.1783699855244225,2.3996863435072453,-0.0324,0.8980392156862745,,,
2000-01-01 00:00:03.292030,cloud,0.3745953053110663,1.2903592396069048,-0.1859,0.6588235294117648,,,
2000-01-01 00:00:03.294590,cloud,0.7782847543237754,1.6014372985500185,0.5317,0.9843137254901961,,,
2000-01-01 00:00:03.302430,cloud,-1.3106535631401461,5.296785508912745,2.5889,0.4392156862745098,,,
2000-01-01 00:00:03.307430,cloud,-1.602988830780027,3.860007909110354,2.6035,0.3058823529411764,,,
2000-01-01 00:00:03.318690,cloud,-1.504639242570266,1.4075462868828066,2.6116,0.2666666666666666,,,
2000-01-01 00:00:03.325240,cloud,-3.672408447827276,-0.43062753317322733,1.8406,0.9333333333333333,,,
2000-01-01 00:00:03.327720,cloud,-3.5203219426694954,-1.6224458141829172,1.8905,0.9137254901960784,,,
2000-01-01 00:00:03.333840,cloud,-2.3776694110417234,-2.6240779831774255,0.8469,0.9450980392156862,,,
2000-01-01 00:00:03.386390,cloud,0.7443855013521616,0.9761733377718791,-0.172,0.24705882352941178,,,
2000-01-01 00:00:03.388130,cloud,1.0111938544424655,1.9261635233639407,-0.1868,0.9843137254901961,,,
2000-01-01 00:00:03.392480,cloud,0.37329526551411224,2.757407555067758,0.1285,0.8784313725490196,,,
2000-01-01 00:00:03.402600,cloud,-1.3754820364928826,5.68616022437685,2.5854,0.5725490196078431,,,
2000-01-01 00:00:03.411680,cloud,-0.8141535095438613,1.8182941079202268,2.6069,0.18823529411764717,,,
2000-01-01 00:00:03.489230,cloud,0.5706170805656668,1.3762526248355407,-0.177,0.4392156862745098,,,
2000-01-01 00:00:03.492310,cloud,-0.015197630812514837,1.6931010017177615,-0.1771,0.34509803921568627,,,
2000-01-01 00:00:03.493100,cloud,0.050993944292388765,2.748954251646525,-0.181,0.9607843137254902,,,
2000-01-01 00:00:03.497370,cloud,0.7642988449128411,2.7068225681904043,0.6969,0.9450980392156862,,,
2000-01-01 00:00:03.501090,cloud,0.12697513462960897,5.965765551476675,2.267,0.33333333333333337,,,
2000-01-01 00:00:03.503260,cloud,-1.1372402805688273,5.763621929329832,2.5581,0.9607843137254902,,,
2000-01-01 00:00:03.506370,cloud,-1.2274071906998612,3.1478817112811397,2.5986,0.37254901960784315,,,
2000-01-01 00:00:03.511360,cloud,-1.3772530598977304,1.2583010844000488,2.6019,0.37254901960784315,,,
2000-01-01 00:00:03.514090,cloud,-0.4301559917454127,0.696111824899937,2.6159,0.21568627450980393,,,
2000-01-01 00:00:03.515240,cloud,-1.2340618419664238,0.6192090682495192,2.5969,0.5607843137254902,,,
2000-01-01 00:00:03.518430,cloud,-0.821338743306904,0.1243114183936277,2.5983,0.588235294117647,,,
2000-01-01 00:00:03.525310,cloud,-1.1585184803687534,-0.8821691054690559,2.5905,0.9333333333333333,,,
2000-01-01 00:00:03.597080,cloud,-1.2202556378126792,5.218192474256424,0.9513,0.9450980392156862,,,
2000-01-01 00:00:03.597800,cloud,-0.13570697253058817,5.966398463697056,1.5829,0.8745098039215686,,,
2000-01-01 00:00:03.615690,cloud,0.664856226095645,0.7807787770052773,2.588,0.9843137254901961,,,
2000-01-01 00:00:03.623560,cloud,-0.45455494792190304,-0.3444735829054473,2.6172,0.37254901960784315,,,
2000-01-01 00:00:03.627270,cloud,0.6287997634375417,-1.3729915941115196,2.5955,0.6901960784313725,,,
2000-01-01 00:00:03.634380,cloud,0.6513686649992397,-2.2542407840018126,1.4073,0.9137254901960784,,,
2000-01-01 00:00:03.689450,cloud,-0.37582759645728653,1.2664552963848108,-0.1746,0.2823529411764706,,,
2000-01-01 00:00:03.695490,cloud,-0.9916197229908122,2.564955472318306,0.6233,0.9803921568627451,,,
2000-01-01 00:00:03.719320,cloud,1.498301651409132,-0.036932524753491645,2.6018,0.5450980392156863,,,
2000-01-01 00:00:03.797460,cloud,0.08463368069643687,5.6768118332468775,0.3745,0.9490196078431372,,,
2000-01-01 00:00:03.811810,cloud,0.8915430686122227,1.2435719548178552,2.5811,0.6549019607843136,,,
2000-01-01 00:00:03.821000,cloud,0.9934928629132664,-0.17443385950096305,2.6013,0.48235294117647054,,,
2000-01-01 00:00:03.837440,cloud,0.5805809327817638,-1.6111194680998233,0.7344,0.9019607843137255,,,
2000-01-01 00:00:03.895360,cloud,-0.7369226079669241,2.698425579827472,0.1222,0.9058823529411765,,,
2000-01-01 00:00:03.895800,cloud,-0.7882751204214975,2.730552974128954,0.3529,0.9686274509803922,,,
2000-01-01 00:00:03.909110,cloud,1.6141798574120885,2.6992783920753882,2.2094,0.8862745098039215,,,
2000-01-01 00:00:03.909170,cloud,1.0642716164185766,2.2515141053268555,2.592,0.3882352941176471,,,
2000-01-01 00:00:03.913010,cloud,1.5953118007246105,1.769653604090021,2.5945,0.34901960784313724,,,
2000-01-01 00:00:03.916880,cloud,1.4755423820240259,0.9013447613709548,2.5935,0.31372549019607854,,,
2000-01-01 00:00:03.923220,cloud,4.585452497638508,0.7920124569100991,2.1944,0.9647058823529412,,,
2000-01-01 00:00:03.923770,cloud,2.342823069194706,-0.011343564214923038,2.6022,0.4666666666666667,,,
2000-01-01 00:00:03.926880,cloud,6.5375543245864325,-1.3029363580318256,2.6016,0.34901960784313724,,,
2000-01-01 00:00:03.929640,cloud,2.8989820218680245,-1.3185301994592242,0.6164,0.8941176470588236,,,
2000-01-01 00:00:03.988850,cloud,-0.8451909868402391,0.9850032973366246,0.2936,0.8549019607843137,,,
2000-01-01 00:00:03.994200,cloud,-0.8614752614579371,2.712087077122705,0.5254,0.9803921568627451,,,
2000-01-01 00:00:04.002100,cloud,0.3136766544083953,2.983264481483188,0.7276,0.8274509803921568,,,
2000-01-01 00:00:04.008870,cloud,0.7806540905443005,1.6997798948441682,0.66,0.9215686274509804,,,
2000-01-01 00:00:04.014400,cloud,2.668301120088169,2.834549096864653,2.0241,0.8666666666666667,,,
2000-01-01 00:00:04.022170,cloud,1.579967642169886,0.7333868349623761,0.4951,0.9843137254901961,,,
2000-01-01 00:00:04.026570,cloud,2.6489272198096705,0.43801305248977285,0.5041,0.9607843137254902,,,
2000-01-01 00:00:04.027490,cloud,6.104649492303743,-0.3103398558284898,2.603,0.2823529411764706,,,
2000-01-01 00:00:04.030350,cloud,4.604691490169172,-1.0168180025764735,0.22,0.9098039215686274,,,
2000-01-01 00:00:04.033380,cloud,1.1860145963818507,-0.43817561224832646,-0.2018,0.8117647058823529,,,
2000-01-01 00:00:04.108450,cloud,0.7724819529476112,1.5211858967168492,0.213,0.9490196078431372,,,
2000-01-01 00:00:04.119390,cloud,1.882756731040581,0.7332539408154487,0.5084,0.9843137254901961,,,
2000-01-01 00:00:04.173440,cloud,-1.2849164594021,-0.116513914866729,0.2808,0.9725490196078431,,,
2000-01-01 00:00:04.210540,cloud,1.0153380591828087,1.4493176724151566,0.5277,0.37254901960784315,,,
2000-01-01 00:00:04.216440,cloud,1.6929171089682158,1.4674759017315067,0.1737,0.9607843137254902,,,
2000-01-01 00:00:04.218610,cloud,0.6741083756765671,0.6963502407859856,-0.2029,0.796078431372549,,,
2000-01-01 00:00:04.271100,cloud,-1.4581996712742356,-0.5183061727354895,0.1305,0.9725490196078431,,,
2000-01-01 00:00:04.274390,cloud,-3.622650685624919,-1.5832931850864844,2.612,0.22745098039215683,,,
2000-01-01 00:00:04.277570,cloud,-1.2905063907940102,-0.07678479875481758,0.573,0.6196078431372549,,,
2000-01-01 00:00:04.284690,cloud,-3.7152885804103715,1.3388538920555475,2.1553,0.9568627450980393,,,
2000-01-01 00:00:04.285330,cloud,-3.4046966475245544,1.479178876382117,2.6011,0.4274509803921569,,,
2000-01-01 00:00:04.289780,cloud,-2.243845738410572,3.2372629661825,2.599,0.48235294117647054,,,
2000-01-01 00:00:04.300350,cloud,-0.21559732166645046,5.950400585245522,2.2502,0.6274509803921569,,,
2000-01-01 00:00:04.311970,cloud,1.5932774022350507,2.386658467298396,0.5236,0.8196078431372549,,,
2000-01-01 00:00:04.365780,cloud,-2.4099418038209,-2.6197016074729707,0.6864,0.9568627450980393,,,
2000-01-01 00:00:04.375180,cloud,-3.596720499376418,-1.2857069531450218,2.0275,0.9843137254901961,,,
2000-01-01 00:00:04.378910,cloud,-2.4966118761974094,0.06851123725384711,2.6034,0.4392156862745098,,,
2000-01-01 00:00:04.380080,cloud,-2.1085173693064756,0.4049604960152287,2.6901,0.9568627450980393,,,
2000-01-01 00:00:04.386740,cloud,-1.981849033210218,1.6602458431099065,2.6766,0.9843137254901961,,,
2000-01-01 00:00:04.394730,cloud,-0.8199643943642455,2.8672302945481856,2.5946,0.5450980392156863,,,
2000-01-01 00:00:04.395730,cloud,-0.47924763178574403,2.878427959395155,2.6026,0.32156862745098047,,,
2000-01-01 00:00:04.405830,cloud,0.7955975459704258,2.6988099960623084,0.7476,0.6666666666666667,,,
